frame,timestamp,node0_pos_x,node0_pos_y,node0_pos_z,node0_rot_x,node0_rot_y,node0_rot_z,node0_rot_w,node1_pos_x,node1_pos_y,node1_pos_z,node1_rot_x,node1_rot_y,node1_rot_z,node1_rot_w,node2_pos_x,node2_pos_y,node2_pos_z,node2_rot_x,node2_rot_y,node2_rot_z,node2_rot_w,node3_pos_x,node3_pos_y,node3_pos_z,node3_rot_x,node3_rot_y,node3_rot_z,node3_rot_w,node4_pos_x,node4_pos_y,node4_pos_z,node4_rot_x,node4_rot_y,node4_rot_z,node4_rot_w,node5_pos_x,node5_pos_y,node5_pos_z,node5_rot_x,node5_rot_y,node5_rot_z,node5_rot_w,node6_pos_x,node6_pos_y,node6_pos_z,node6_rot_x,node6_rot_y,node6_rot_z,node6_rot_w,node7_pos_x,node7_pos_y,node7_pos_z,node7_rot_x,node7_rot_y,node7_rot_z,node7_rot_w,node8_pos_x,node8_pos_y,node8_pos_z,node8_rot_x,node8_rot_y,node8_rot_z,node8_rot_w,node9_pos_x,node9_pos_y,node9_pos_z,node9_rot_x,node9_rot_y,node9_rot_z,node9_rot_w,node10_pos_x,node10_pos_y,node10_pos_z,node10_rot_x,node10_rot_y,node10_rot_z,node10_rot_w,node11_pos_x,node11_pos_y,node11_pos_z,node11_rot_x,node11_rot_y,node11_rot_z,node11_rot_w,node12_pos_x,node12_pos_y,node12_pos_z,node12_rot_x,node12_rot_y,node12_rot_z,node12_rot_w,node13_pos_x,node13_pos_y,node13_pos_z,node13_rot_x,node13_rot_y,node13_rot_z,node13_rot_w,node14_pos_x,node14_pos_y,node14_pos_z,node14_rot_x,node14_rot_y,node14_rot_z,node14_rot_w,node15_pos_x,node15_pos_y,node15_pos_z,node15_rot_x,node15_rot_y,node15_rot_z,node15_rot_w,node16_pos_x,node16_pos_y,node16_pos_z,node16_rot_x,node16_rot_y,node16_rot_z,node16_rot_w,node17_pos_x,node17_pos_y,node17_pos_z,node17_rot_x,node17_rot_y,node17_rot_z,node17_rot_w,node18_pos_x,node18_pos_y,node18_pos_z,node18_rot_x,node18_rot_y,node18_rot_z,node18_rot_w,node19_pos_x,node19_pos_y,node19_pos_z,node19_rot_x,node19_rot_y,node19_rot_z,node19_rot_w,node20_pos_x,node20_pos_y,node20_pos_z,node20_rot_x,node20_rot_y,node20_rot_z,node20_rot_w,node21_pos_x,node21_pos_y,node21_pos_z,node21_rot_x,node21_rot_y,node21_rot_z,node21_rot_w,node22_pos_x,node22_pos_y,node22_pos_z,node22_rot_x,node22_rot_y,node22_rot_z,node22_rot_w,node23_pos_x,node23_pos_y,node23_pos_z,node23_rot_x,node23_rot_y,node23_rot_z,node23_rot_w,node24_pos_x,node24_pos_y,node24_pos_z,node24_rot_x,node24_rot_y,node24_rot_z,node24_rot_w
1192,1765961289269,0,-0,0,0.822803,-0.280515,0.264472,0.417545,0.0241747,0.0172301,-0.00417916,0.881505,-0.287178,-0.109172,-0.358551,0.0419862,-0,0,7.82311e-08,0.0136649,2.98023e-08,0.999907,0.0299928,-0,0,-4.09782e-08,0.34475,-5.96046e-08,0.938695,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.136689,0.0361307,0.0502407,0.988679,0.0397413,-1.86322e-09,1.73499e-18,3.56085e-08,-0.000306754,-2.06055e-08,1,0.0222621,-0,0,1.42027e-08,-0.0602724,2.20025e-08,0.998182,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,0.13704,0.166126,0.171358,0.961384,0.047809,-4.65661e-09,1.86265e-09,4.65661e-10,-0.000955893,-7.45058e-09,1,0.0275853,-0,0,-3.14321e-08,-0.159689,1.86264e-09,0.987167,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,0.135271,-0.0170927,-0.156179,0.978273,0.0700907,-0,-4.65661e-10,0.064952,0.212413,0.196854,0.95494,0.0414577,-0,0,-2.70084e-08,-0.00321288,-4.84288e-08,0.999995,0.0259039,-0,0,-9.66247e-09,-0.129514,3.72529e-08,0.991578,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,0.135695,0.0340778,-0.2106,0.966768,0.0683506,-0,0,0.0980284,0.145226,0.297237,0.940055,0.0310657,-3.72529e-09,0,1.39698e-08,0.000934506,6.89179e-08,1,0.0162693,-0,0,1.21072e-08,0.0449988,-1.08033e-07,0.998987,0.0176072,-0,0,0,0,0,1
1193,1765961289277,0,-0,0,0.822949,-0.279795,0.265049,0.417402,0.0241747,0.0172301,-0.00417916,0.88167,-0.28722,-0.109135,-0.358123,0.0419862,-0,0,1.86265e-08,0.0136143,8.9407e-08,0.999907,0.0299928,-0,0,7.82311e-08,0.343406,-2.98023e-08,0.939187,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.137403,0.0361948,0.0502035,0.98858,0.0397413,-1.86322e-09,1.73499e-18,1.64291e-08,-0.000153336,-1.851e-08,1,0.0222621,-0,0,-1.0361e-08,-0.0611609,4.15603e-08,0.998128,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,0.138371,0.166848,0.171302,0.961078,0.047809,-4.65661e-09,1.86265e-09,5.82076e-08,-0.00190439,1.67638e-08,0.999998,0.0275853,-0,0,-2.39816e-08,-0.16083,-2.42144e-08,0.986982,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,0.135316,-0.0170866,-0.156174,0.978268,0.0700907,-0,-4.65661e-10,0.0649726,0.212559,0.196863,0.954904,0.0414577,-0,0,1.86265e-08,-0.00320867,-7.45058e-09,0.999995,0.0259039,-0,0,1.50176e-08,-0.129335,-1.49012e-08,0.991601,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,0.135737,0.0340933,-0.21059,0.966763,0.0683506,-0,0,0.0980786,0.145209,0.297229,0.940056,0.0310657,-3.72529e-09,0,-1.21072e-08,0.000940386,4.65661e-08,1,0.0162693,-0,0,-3.91156e-08,0.0450899,-5.7742e-08,0.998983,0.0176072,-0,0,0,0,0,1
1194,1765961289285,0,-0,0,0.822908,-0.279585,0.265359,0.417438,0.0241747,0.0172301,-0.00417916,0.881613,-0.286987,-0.109299,-0.358399,0.0419862,-0,0,2.23517e-08,0.013561,-2.98023e-08,0.999908,0.0299928,-0,0,-2.98023e-08,0.344298,-2.98023e-08,0.93886,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.136518,0.0362056,0.0499993,0.988712,0.0397413,-1.86322e-09,1.73499e-18,-4.01633e-09,-0.000166012,-2.38651e-08,1,0.0222621,-0,0,3.34112e-08,-0.0604647,5.36675e-08,0.99817,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,0.138404,0.166711,0.171259,0.961105,0.047809,-4.65661e-09,1.86265e-09,1.44355e-08,-0.00146072,-1.86265e-09,0.999999,0.0275853,-0,0,-5.02914e-08,-0.161061,-1.49012e-08,0.986944,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,0.135043,-0.0171243,-0.156207,0.978299,0.0700907,-0,-4.65661e-10,0.0650843,0.212857,0.196987,0.954805,0.0414577,-0,0,2.51457e-08,-0.0031888,-7.45058e-09,0.999995,0.0259039,-0,0,9.31323e-09,-0.12947,1.86265e-08,0.991583,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,0.135479,0.0339977,-0.210654,0.966792,0.0683506,-0,0,0.0982515,0.145428,0.29728,0.939984,0.0310657,-3.72529e-09,0,-9.31323e-09,0.00104045,-2.23517e-08,0.999999,0.0162693,-0,0,1.95578e-08,0.0447875,-5.58794e-09,0.998997,0.0176072,-0,0,0,0,0,1
1195,1765961289294,0,-0,0,0.822867,-0.27929,0.265935,0.417382,0.0241747,0.0172301,-0.00417916,0.882249,-0.286329,-0.109454,-0.357312,0.0419862,-0,0,2.23517e-08,0.0135329,8.9407e-08,0.999908,0.0299928,-0,0,5.96047e-08,0.34161,-2.98023e-08,0.939842,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.136425,0.0362891,0.0499079,0.988727,0.0397413,-1.86322e-09,1.73499e-18,2.99624e-08,-0.0002284,3.95812e-08,1,0.0222621,-0,0,-2.06055e-08,-0.0603849,-4.94765e-08,0.998175,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,0.13399,0.165962,0.171434,0.961828,0.047809,-4.65661e-09,1.86265e-09,1.76951e-08,-0.00102815,-5.58793e-09,0.999999,0.0275853,-0,0,1.6531e-08,-0.162324,5.58794e-09,0.986737,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,0.134652,-0.0171784,-0.156255,0.978345,0.0700907,-0,-4.65661e-10,0.0651019,0.212987,0.197099,0.954751,0.0414577,-0,0,-1.49012e-08,-0.00321506,1.49012e-08,0.999995,0.0259039,-0,0,1.97906e-09,-0.129486,-2.98023e-08,0.991581,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,0.135108,0.0338603,-0.210747,0.966834,0.0683506,-0,0,0.0985155,0.145629,0.297359,0.939894,0.0310657,-3.72529e-09,0,-3.25963e-08,0.00138727,-1.67638e-08,0.999999,0.0162693,-0,0,-1.21072e-08,0.0443185,3.91155e-08,0.999017,0.0176072,-0,0,0,0,0,1
1196,1765961289301,0,-0,0,0.822923,-0.278915,0.2665,0.417067,0.0241747,0.0172301,-0.00417916,0.882048,-0.285781,-0.109407,-0.358259,0.0419862,-0,0,1.86265e-08,0.0139062,2.98023e-08,0.999903,0.0299928,-0,0,3.72529e-09,0.340265,0,0.94033,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.136346,0.0363331,0.0498217,0.98874,0.0397413,-1.86322e-09,1.73499e-18,5.10772e-09,-0.000166289,1.74623e-08,1,0.0222621,-0,0,5.32018e-08,-0.0603946,-1.14087e-08,0.998175,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,0.132292,0.165976,0.171252,0.962093,0.047809,-4.65661e-09,1.86265e-09,-5.58794e-09,-0.00148075,-9.31323e-09,0.999999,0.0275853,-0,0,-4.56348e-08,-0.162288,2.79397e-08,0.986743,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,0.134376,-0.0172166,-0.156289,0.978376,0.0700907,-0,-4.65661e-10,0.0652296,0.213311,0.197107,0.954669,0.0414577,-0,0,-7.45058e-09,-0.00362578,-1.11759e-08,0.999993,0.0259039,-0,0,-5.82077e-10,-0.12966,7.45058e-09,0.991558,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,0.134848,0.0337636,-0.210812,0.966863,0.0683506,-0,0,0.0986696,0.146063,0.297429,0.939786,0.0310657,-3.72529e-09,0,-4.28408e-08,0.000957377,-3.91156e-08,1,0.0162693,-0,0,-4.37722e-08,0.0443652,-3.53903e-08,0.999015,0.0176072,-0,0,0,0,0,1
1197,1765961289310,0,-0,0,0.823207,-0.278595,0.266819,0.416539,0.0241747,0.0172301,-0.00417916,0.881752,-0.285477,-0.109317,-0.359257,0.0419862,-0,0,-7.07805e-08,0.0135501,-8.9407e-08,0.999908,0.0299928,-0,0,-3.35276e-08,0.341205,8.9407e-08,0.939989,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.135705,0.0365784,0.0492792,0.988847,0.0397413,-1.86322e-09,1.73499e-18,-3.0559e-10,-0.000172189,-9.31323e-09,1,0.0222621,-0,0,1.81608e-08,-0.0605832,2.84053e-08,0.998163,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,0.136761,0.166533,0.170842,0.961445,0.047809,-4.65661e-09,1.86265e-09,-1.49012e-08,-0.00146598,-1.49012e-08,0.999999,0.0275853,-0,0,-4.19095e-09,-0.15977,1.30385e-08,0.987154,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,0.133984,-0.0172708,-0.156337,0.978422,0.0700907,-0,-4.65661e-10,0.0676643,0.213815,0.196637,0.954484,0.0414577,-0,0,-9.31323e-09,-0.00327129,3.72529e-09,0.999995,0.0259039,-0,0,1.16415e-09,-0.130095,1.11759e-08,0.991502,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,0.134476,0.0336259,-0.210905,0.966904,0.0683506,-0,0,0.098916,0.14649,0.297503,0.939665,0.0310657,-3.72529e-09,0,-1.76951e-08,0.000943996,-1.43424e-07,1,0.0162693,-0,0,-8.3819e-09,0.0440241,1.6205e-07,0.99903,0.0176072,-0,0,0,0,0,1
1198,1765961289318,0,-0,0,0.8237,-0.278386,0.266779,0.415733,0.0241747,0.0172301,-0.00417916,0.881194,-0.284873,-0.108854,-0.361241,0.0419862,-0,0,7.82311e-08,0.0136181,8.9407e-08,0.999907,0.0299928,-0,0,-1.49012e-08,0.340149,-5.96046e-08,0.940371,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.135038,0.0365269,0.049167,0.988945,0.0397413,-1.86322e-09,1.73499e-18,3.41533e-08,-0.00024748,-2.00234e-08,1,0.0222621,-0,0,-1.95578e-08,-0.0600925,1.42027e-08,0.998193,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,0.136348,0.167172,0.170535,0.961447,0.047809,-4.65661e-09,1.86265e-09,-8.84756e-09,-0.00164161,-3.53903e-08,0.999999,0.0275853,-0,0,-1.95578e-08,-0.161274,3.1665e-08,0.98691,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,0.133656,-0.0173161,-0.156377,0.978459,0.0700907,-0,-4.65661e-10,0.0678818,0.214069,0.19665,0.954408,0.0414577,-0,0,3.81842e-08,-0.0036337,4.84288e-08,0.999993,0.0259039,-0,0,0,-0.130021,-5.58793e-08,0.991511,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,0.134165,0.0335107,-0.210982,0.966939,0.0683506,-0,0,0.0992919,0.14682,0.297544,0.939557,0.0310657,-3.72529e-09,0,3.25963e-08,0.000944695,-8.56817e-08,1,0.0162693,-0,0,4.09782e-08,0.0438177,1.08033e-07,0.99904,0.0176072,-0,0,0,0,0,1
1199,1765961289326,0,-0,0,0.823698,-0.278384,0.266784,0.415735,0.0241747,0.0172301,-0.00417916,0.879742,-0.284823,-0.108413,-0.364933,0.0419862,-0,0,9.31323e-08,0.0137694,1.19209e-07,0.999905,0.0299928,-0,0,1.11759e-08,0.343068,-5.96046e-08,0.939311,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.13745,0.0365499,0.0493382,0.988604,0.0397413,-1.86322e-09,1.73499e-18,-3.82715e-08,-0.000197205,-8.61473e-09,1,0.0222621,-0,0,4.37722e-08,-0.0593195,8.03266e-09,0.998239,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,0.136337,0.167287,0.170441,0.961445,0.047809,-4.65661e-09,1.86265e-09,-3.77186e-08,-0.00152697,-3.1665e-08,0.999999,0.0275853,-0,0,4.14439e-08,-0.161315,1.86265e-08,0.986903,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,0.13339,-0.0173529,-0.15641,0.97849,0.0700907,-0,-4.65661e-10,0.0661043,0.213581,0.196788,0.954614,0.0414577,-0,0,2.23517e-08,-0.00322675,1.86264e-08,0.999995,0.0259039,-0,0,4.85452e-08,-0.129844,-1.11759e-08,0.991534,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,0.133913,0.0334173,-0.211044,0.966967,0.0683506,-0,0,0.0995332,0.147067,0.297592,0.939474,0.0310657,-3.72529e-09,0,1.49012e-08,0.000961513,2.79397e-08,1,0.0162693,-0,0,4.65661e-08,0.0436507,-5.7742e-08,0.999047,0.0176072,-0,0,0,0,0,1
1200,1765961289335,0,-0,0,0.824241,-0.278138,0.266686,0.414968,0.0241747,0.0172301,-0.00417916,0.879684,-0.284757,-0.108414,-0.365124,0.0419862,-0,0,-5.58794e-08,0.0137463,2.98023e-08,0.999906,0.0299928,-0,0,-3.35276e-08,0.342775,-5.96046e-08,0.939417,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.136835,0.0370921,0.0486598,0.988702,0.0397413,-1.86322e-09,1.73499e-18,1.19326e-09,-0.000202249,2.43308e-08,1,0.0222621,-0,0,-1.04774e-08,-0.059271,-3.70201e-08,0.998242,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,0.134779,0.167349,0.169667,0.961791,0.047809,-4.65661e-09,1.86265e-09,3.07336e-08,-0.00187437,3.72529e-08,0.999998,0.0275853,-0,0,2.28174e-08,-0.161507,-2.04891e-08,0.986872,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,0.133284,-0.0173675,-0.156423,0.978502,0.0700907,-0,-4.65661e-10,0.0658184,0.21349,0.196769,0.954658,0.0414577,-0,0,2.51457e-08,-0.00321346,-7.45058e-09,0.999995,0.0259039,-0,0,-1.07102e-08,-0.128343,7.45058e-09,0.99173,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,0.133813,0.03338,-0.211069,0.966978,0.0683506,-0,0,0.0982671,0.146738,0.297568,0.939659,0.0310657,-3.72529e-09,0,8.00937e-08,0.000951687,0,1,0.0162693,-0,0,-5.21541e-08,0.0439105,3.35276e-08,0.999035,0.0176072,-0,0,0,0,0,1
1201,1765961289343,0,-0,0,0.824961,-0.277888,0.266155,0.414043,0.0241747,0.0172301,-0.00417916,0.87966,-0.28462,-0.108599,-0.365235,0.0419862,-0,0,-2.23517e-08,0.014089,8.9407e-08,0.999901,0.0299928,-0,0,2.6077e-08,0.34239,-8.9407e-08,0.939558,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.136776,0.0373335,0.048456,0.988711,0.0397413,-1.86322e-09,1.73499e-18,1.31113e-08,-0.00066392,2.63099e-08,1,0.0222621,-0,0,-6.63567e-09,-0.0591322,-2.16533e-08,0.99825,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,0.134469,0.167372,0.169519,0.961857,0.047809,-4.65661e-09,1.86265e-09,2.8871e-08,-0.00153424,1.30385e-08,0.999999,0.0275853,-0,0,1.00117e-08,-0.161634,-9.31322e-09,0.986851,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,0.133191,-0.0173804,-0.156434,0.978512,0.0700907,-0,-4.65661e-10,0.0665285,0.21397,0.196591,0.954538,0.0414577,-0,0,-4.65661e-09,-0.00358684,-1.11759e-08,0.999994,0.0259039,-0,0,3.58559e-08,-0.127776,3.72529e-09,0.991803,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,0.133725,0.0333474,-0.211091,0.966987,0.0683506,-0,0,0.0983542,0.146806,0.29757,0.939637,0.0310657,-3.72529e-09,0,4.09782e-08,0.000958532,-6.89179e-08,1,0.0162693,-0,0,7.45058e-09,0.0438759,1.08033e-07,0.999037,0.0176072,-0,0,0,0,0,1
1202,1765961289352,0,-0,0,0.825549,-0.277507,0.265758,0.413244,0.0241747,0.0172301,-0.00417916,0.879711,-0.284614,-0.108479,-0.365151,0.0419862,-0,0,3.72529e-09,0.0136938,-5.96046e-08,0.999906,0.0299928,-0,0,0,0.342409,5.96047e-08,0.939551,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.135836,0.0370516,0.0483214,0.988858,0.0397413,-1.86322e-09,1.73499e-18,5.0044e-08,-0.000225727,-1.02445e-08,1,0.0222621,-0,0,3.49246e-10,-0.0583239,2.01398e-08,0.998298,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,0.135206,0.167457,0.169269,0.961783,0.047809,-4.65661e-09,1.86265e-09,1.58325e-08,-0.00150569,-3.35276e-08,0.999999,0.0275853,-0,0,1.53668e-08,-0.160392,1.86264e-08,0.987053,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,0.133107,-0.0173919,-0.156444,0.978522,0.0700907,-0,-4.65661e-10,0.0666074,0.213896,0.196506,0.954567,0.0414577,-0,0,3.25963e-08,-0.00316004,-3.72529e-08,0.999995,0.0259039,-0,0,-5.47152e-09,-0.128003,2.6077e-08,0.991774,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,0.133646,0.0333181,-0.211111,0.966996,0.0683506,-0,0,0.0983628,0.146847,0.297583,0.939624,0.0310657,-3.72529e-09,0,5.12227e-08,0.000948994,-7.45058e-09,1,0.0162693,-0,0,-2.8871e-08,0.0437994,4.09782e-08,0.99904,0.0176072,-0,0,0,0,0,1
1203,1765961289359,0,-0,0,0.82605,-0.27696,0.265802,0.412604,0.0241747,0.0172301,-0.00417916,0.879646,-0.28459,-0.108464,-0.365332,0.0419862,-0,0,-4.84288e-08,0.0136841,-2.98023e-08,0.999906,0.0299928,-0,0,-9.68575e-08,0.342237,5.96046e-08,0.939614,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.135795,0.0370491,0.0483072,0.988865,0.0397413,-1.86322e-09,1.73499e-18,-1.42609e-09,-0.000230695,1.22236e-08,1,0.0222621,-0,0,-6.8685e-09,-0.0581629,-5.58794e-09,0.998307,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,0.134937,0.16787,0.16891,0.961811,0.047809,-4.65661e-09,1.86265e-09,-3.35276e-08,-0.00149237,-1.86265e-08,0.999999,0.0275853,-0,0,4.30737e-08,-0.160071,9.31323e-09,0.987106,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,0.133055,-0.0173992,-0.156451,0.978528,0.0700907,-0,-4.65661e-10,0.0668815,0.214446,0.196346,0.954457,0.0414577,-0,0,4.65661e-08,-0.0036292,-2.23517e-08,0.999993,0.0259039,-0,0,3.25963e-09,-0.129387,2.6077e-08,0.991594,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,0.133596,0.0332997,-0.211123,0.967001,0.0683506,-0,0,0.0983856,0.14686,0.297582,0.93962,0.0310657,-3.72529e-09,0,1.02445e-08,0.000965055,1.67638e-08,1,0.0162693,-0,0,4.09782e-08,0.0437592,-1.86265e-09,0.999042,0.0176072,-0,0,0,0,0,1
1204,1765961289367,0,-0,0,0.826047,-0.276956,0.265812,0.412607,0.0241747,0.0172301,-0.00417916,0.87965,-0.284514,-0.108467,-0.365381,0.0419862,-0,0,1.11759e-08,0.013638,-8.9407e-08,0.999907,0.0299928,-0,0,-1.86265e-08,0.34214,8.9407e-08,0.939649,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.137633,0.0371487,0.0480465,0.98862,0.0397413,-1.86322e-09,1.73499e-18,-1.85391e-08,-0.000256481,-6.63567e-09,1,0.0222621,-0,0,-2.8871e-08,-0.0572022,5.3551e-09,0.998363,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,0.134473,0.167777,0.168905,0.961893,0.047809,-4.65661e-09,1.86265e-09,1.86265e-08,-0.00108244,4.65661e-08,0.999999,0.0275853,-0,0,2.72412e-08,-0.161502,-6.14673e-08,0.986872,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,0.132979,-0.0174097,-0.15646,0.978537,0.0700907,-0,-4.65661e-10,0.0679286,0.214375,0.196178,0.954434,0.0414577,-0,0,1.86265e-09,-0.00319193,-1.49012e-08,0.999995,0.0259039,-0,0,2.11876e-08,-0.128582,5.21541e-08,0.991699,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,0.133524,0.0332729,-0.211141,0.967009,0.0683506,-0,0,0.0984667,0.146901,0.297588,0.939602,0.0310657,-3.72529e-09,0,5.12227e-08,0.000948597,-9.31323e-09,1,0.0162693,-0,0,-2.79397e-08,0.0437616,-3.72529e-08,0.999042,0.0176072,-0,0,0,0,0,1
